MMSI,candidate_count,max_score,mean_score
800029138,1,14.335329055786133,14.335329055786133
412417527,1,14.334421157836914,14.334421157836914
414015161,1,14.332594871520996,14.332594871520996
800037434,1,14.332594871520996,14.332594871520996
224096770,1,14.33131217956543,14.33131217956543
251036110,1,14.33131217956543,14.33131217956543
412435404,1,14.32702922821045,14.32702922821045
412672070,1,14.32702922821045,14.32702922821045
219003103,1,14.326909065246582,14.326909065246582
227481000,1,14.326909065246582,14.326909065246582
247301060,1,14.324959754943848,14.324959754943848
900268010,1,14.324959754943848,14.324959754943848
412671940,1,14.321138381958008,14.321138381958008
338126698,1,14.32109832763672,14.32109832763672
232005290,1,14.31691551208496,14.31691551208496
412436164,1,14.31691551208496,14.31691551208496
271072275,1,14.311074256896973,14.311074256896973
412389898,1,14.311074256896973,14.311074256896973
235003089,1,14.309593200683594,14.309593200683594
412213339,1,14.309593200683594,14.309593200683594
412451445,1,14.306175231933594,14.306175231933594
412420218,1,14.302868843078612,14.302868843078612
412439391,1,14.302868843078612,14.302868843078612
224094750,1,14.301188468933104,14.301188468933104
800027213,1,14.301188468933104,14.301188468933104
257160140,1,14.300004005432127,14.300004005432127
333321557,1,14.298035621643066,14.298035621643066
412413026,1,14.298035621643066,14.298035621643066
273449380,1,14.291690826416016,14.291690826416016
247093060,1,14.288335800170898,14.288335800170898
257203000,1,14.288335800170898,14.288335800170898
219015534,1,14.284605026245115,14.284605026245115
423458790,1,14.284605026245115,14.284605026245115
412332916,1,14.282916069030762,14.282916069030762
601555000,1,14.282916069030762,14.282916069030762
412325389,1,14.279056549072266,14.279056549072266
415001186,1,14.279056549072266,14.279056549072266
247150210,1,14.278374671936035,14.278374671936035
440145470,1,14.278374671936035,14.278374671936035
263500335,1,14.272269248962402,14.272269248962402
412463675,1,14.272269248962402,14.272269248962402
316023833,1,14.270381927490234,14.270381927490234
412420164,1,14.270381927490234,14.270381927490234
251280440,1,14.266096115112305,14.266096115112305
257336000,1,14.266096115112305,14.266096115112305
412422501,1,14.26318359375,14.26318359375
412426068,1,14.26318359375,14.26318359375
701000814,1,14.26067066192627,14.26067066192627
775630000,1,14.26067066192627,14.26067066192627
251374540,1,14.260153770446776,14.260153770446776
800000070,1,14.260153770446776,14.260153770446776
412463717,1,14.25798225402832,14.25798225402832
512236000,1,14.25798225402832,14.25798225402832
412464877,1,14.256671905517578,14.256671905517578
412470948,1,14.256671905517578,14.256671905517578
408906509,1,14.25645351409912,14.25645351409912
900421863,1,14.25645351409912,14.25645351409912
413125028,1,14.252032279968262,14.252032279968262
413882174,1,14.252032279968262,14.252032279968262
257806000,1,14.25147819519043,14.25147819519043
926000139,1,14.25147819519043,14.25147819519043
200012953,1,14.250741958618164,14.250741958618164
247080330,1,14.250741958618164,14.250741958618164
412281439,1,14.249363899230955,14.249363899230955
412428535,1,14.249363899230955,14.249363899230955
200015657,1,14.248092651367188,14.248092651367188
412333515,1,14.248092651367188,14.248092651367188
412286226,1,14.244871139526367,14.244871139526367
412327416,1,14.244871139526367,14.244871139526367
235076687,1,14.244478225708008,14.244478225708008
316007614,1,14.244478225708008,14.244478225708008
235103427,1,14.244476318359377,14.244476318359377
247152510,1,14.244426727294922,14.244426727294922
412286247,1,14.244426727294922,14.244426727294922
247141130,1,14.242902755737305,14.242902755737305
412433552,1,14.242902755737305,14.242902755737305
412435131,1,14.239554405212402,14.239554405212402
271072102,1,14.23691177368164,14.23691177368164
200012146,1,14.236462593078612,14.236462593078612
412416307,1,14.236462593078612,14.236462593078612
412460297,1,14.229938507080078,14.229938507080078
413066215,1,14.229938507080078,14.229938507080078
900364205,1,14.223067283630373,14.223067283630373
259565000,1,14.217777252197266,14.217777252197266
412349333,1,14.217777252197266,14.217777252197266
412428717,1,14.215752601623535,14.215752601623535
412432447,1,14.215519905090332,14.215519905090332
200020613,1,14.212347030639648,14.212347030639648
412324628,1,14.212347030639648,14.212347030639648
257657600,1,14.211380004882812,14.211380004882812
408906983,1,14.211380004882812,14.211380004882812
